task_id,type,plate_id,crane_id,start_seconds,finish_seconds
OUT_L5_P005688_63,outbound,P005688,C1,1060593.0,1060659.0
OUT_L5_P001395_64,outbound,P001395,C1,1060704.0,1060770.0
OUT_L5_P005708_65,outbound,P005708,C1,1060815.0,1060881.0
OUT_L5_P004159_66,outbound,P004159,C1,1060926.0,1060992.0
OUT_L5_P005756_67,outbound,P005756,C1,1061037.0,1061103.0
OUT_L5_P004256_68,outbound,P004256,C1,1061148.0,1061214.0
OUT_L5_P005808_69,outbound,P005808,C1,1061259.0,1061325.0
OUT_L5_P001913_70,outbound,P001913,C1,1061370.0,1061436.0
OUT_L5_P005548_71,outbound,P005548,C1,1061481.0,1061547.0
OUT_L5_P001197_72,outbound,P001197,C1,1061592.0,1061658.0
OUT_L5_P005149_73,outbound,P005149,C1,1061703.0,1061769.0
OUT_L5_P003811_74,outbound,P003811,C1,1061814.0,1061880.0
OUT_L5_P005965_75,outbound,P005965,C1,1061925.0,1061991.0
OUT_L5_P006038_76,outbound,P006038,C1,1062036.0,1062102.0
OUT_L5_P006041_77,outbound,P006041,C1,1062147.0,1062213.0
OUT_L5_P006252_78,outbound,P006252,C1,1062258.0,1062324.0
OUT_L5_P006258_79,outbound,P006258,C1,1062369.0,1062435.0
OUT_L5_P006381_80,outbound,P006381,C1,1062480.0,1062546.0
OUT_L5_P004203_81,outbound,P004203,C1,1062591.0,1062657.0
OUT_L5_P001698_82,outbound,P001698,C1,1062702.0,1062768.0
OUT_L5_P004878_83,outbound,P004878,C1,1062813.0,1062879.0
OUT_L5_P005241_84,outbound,P005241,C1,1062924.0,1062990.0
OUT_L5_P004383_85,outbound,P004383,C1,1063035.0,1063101.0
OUT_L5_P006408_86,outbound,P006408,C1,1063146.0,1063212.0
OUT_L5_P005772_87,outbound,P005772,C1,1063257.0,1063323.0
OUT_L5_P000104_88,outbound,P000104,C1,1063368.0,1063434.0
OUT_L5_P001092_89,outbound,P001092,C1,1063479.0,1063545.0
OUT_L5_P006421_90,outbound,P006421,C1,1063590.0,1063656.0
OUT_L5_P000859_91,outbound,P000859,C1,1063701.0,1063767.0
OUT_L5_P006484_92,outbound,P006484,C1,1063812.0,1063878.0
OUT_L5_P006516_93,outbound,P006516,C1,1063923.0,1063989.0
OUT_L5_P005523_94,outbound,P005523,C1,1064034.0,1064100.0
OUT_L5_P006595_95,outbound,P006595,C1,1064145.0,1064211.0
OUT_L5_P002736_96,outbound,P002736,C1,1064256.0,1064322.0
OUT_L5_P004217_97,outbound,P004217,C1,1064367.0,1064433.0
OUT_L5_P006648_98,outbound,P006648,C1,1064478.0,1064544.0
OUT_L5_P006614_99,outbound,P006614,C1,1064589.0,1064655.0
OUT_L5_P006622_100,outbound,P006622,C1,1064700.0,1064766.0
OUT_L5_P005475_101,outbound,P005475,C1,1064811.0,1064877.0
OUT_L5_P006550_102,outbound,P006550,C1,1064922.0,1064988.0
OUT_L5_P006656_103,outbound,P006656,C1,1065033.0,1065099.0
OUT_L5_P006733_104,outbound,P006733,C1,1065144.0,1065210.0
OUT_L5_P006759_105,outbound,P006759,C1,1065255.0,1065321.0
OUT_L5_P000837_106,outbound,P000837,C1,1065366.0,1065432.0
OUT_L5_P000406_107,outbound,P000406,C1,1065477.0,1065543.0
OUT_L5_P006855_108,outbound,P006855,C1,1065588.0,1065654.0
OUT_L5_P003727_109,outbound,P003727,C1,1065699.0,1065765.0
OUT_L5_P006863_110,outbound,P006863,C1,1065810.0,1065876.0
OUT_L5_P006978_111,outbound,P006978,C1,1065921.0,1065987.0
OUT_L5_P007229_112,outbound,P007229,C1,1066032.0,1066098.0
OUT_L5_P003362_113,outbound,P003362,C1,1066143.0,1066209.0
OUT_L5_P000350_114,outbound,P000350,C1,1066254.0,1066320.0
OUT_L5_P007266_115,outbound,P007266,C1,1066365.0,1066431.0
OUT_L5_P007418_116,outbound,P007418,C1,1066476.0,1066542.0
OUT_L5_P007510_117,outbound,P007510,C1,1066587.0,1066653.0
OUT_L5_P004351_118,outbound,P004351,C1,1066698.0,1066764.0
OUT_L5_P004321_119,outbound,P004321,C1,1066809.0,1066875.0
OUT_L5_P003750_120,outbound,P003750,C1,1066920.0,1066986.0
OUT_L5_P002241_121,outbound,P002241,C1,1067031.0,1067097.0
OUT_L5_P006265_122,outbound,P006265,C1,1067142.0,1067208.0
OUT_L5_P007518_123,outbound,P007518,C1,1067253.0,1067319.0
OUT_L5_P007561_124,outbound,P007561,C1,1067364.0,1067430.0
OUT_L5_P001906_125,outbound,P001906,C1,1067475.0,1067541.0
OUT_L5_P001107_126,outbound,P001107,C1,1067586.0,1067652.0
OUT_L5_P007659_127,outbound,P007659,C1,1067697.0,1067763.0
OUT_L5_P007667_128,outbound,P007667,C1,1067808.0,1067874.0
OUT_L5_P007846_129,outbound,P007846,C1,1067919.0,1067985.0
OUT_L5_P007354_130,outbound,P007354,C1,1068030.0,1068096.0
OUT_L5_P000525_131,outbound,P000525,C1,1068141.0,1068207.0
OUT_L5_P006567_132,outbound,P006567,C1,1068252.0,1068318.0
OUT_L5_P002016_133,outbound,P002016,C1,1068363.0,1068429.0
OUT_L5_P004067_134,outbound,P004067,C1,1068474.0,1068540.0
OUT_L5_P005544_135,outbound,P005544,C1,1068585.0,1068651.0
OUT_L5_P000101_136,outbound,P000101,C1,1068696.0,1068762.0
OUT_L5_P002561_137,outbound,P002561,C1,1068807.0,1068873.0
OUT_L5_P004944_138,outbound,P004944,C1,1068918.0,1068984.0
OUT_L5_P001556_139,outbound,P001556,C1,1069029.0,1069095.0
OUT_L5_P001530_140,outbound,P001530,C1,1069140.0,1069206.0
OUT_L5_P001569_141,outbound,P001569,C1,1069251.0,1069317.0
OUT_L5_P007852_142,outbound,P007852,C1,1069362.0,1069428.0
OUT_L5_P004718_143,outbound,P004718,C1,1069473.0,1069539.0
OUT_L5_P005635_144,outbound,P005635,C1,1069584.0,1069650.0
OUT_L5_P007938_145,outbound,P007938,C1,1069695.0,1069761.0
OUT_L5_P003454_146,outbound,P003454,C1,1069806.0,1069872.0
OUT_L5_P001952_147,outbound,P001952,C1,1069917.0,1069983.0
OUT_L5_P003398_148,outbound,P003398,C1,1070028.0,1070094.0
OUT_L5_P005838_149,outbound,P005838,C1,1070139.0,1070205.0
OUT_L5_P007947_150,outbound,P007947,C1,1070250.0,1070316.0
OUT_L5_P007925_151,outbound,P007925,C1,1070361.0,1070427.0
OUT_L5_P002933_152,outbound,P002933,C1,1070472.0,1070538.0
OUT_L5_P001753_153,outbound,P001753,C1,1070583.0,1070649.0
OUT_L5_P004002_154,outbound,P004002,C1,1070694.0,1070760.0
OUT_L5_P003065_155,outbound,P003065,C1,1070805.0,1070871.0
OUT_L5_P006485_156,outbound,P006485,C1,1070916.0,1070982.0
OUT_L5_P002282_157,outbound,P002282,C1,1071027.0,1071093.0
OUT_L5_P000303_158,outbound,P000303,C1,1071138.0,1071204.0
OUT_L5_P004830_159,outbound,P004830,C1,1071249.0,1071315.0
OUT_L5_P000828_160,outbound,P000828,C1,1071360.0,1071426.0
OUT_L5_P003738_161,outbound,P003738,C1,1071471.0,1071537.0
OUT_L5_P000357_162,outbound,P000357,C1,1071582.0,1071648.0
OUT_L5_P004429_163,outbound,P004429,C1,1071693.0,1071759.0
OUT_L5_P004412_164,outbound,P004412,C1,1071804.0,1071870.0
OUT_L5_P008188_165,outbound,P008188,C1,1071915.0,1071981.0
OUT_L5_P008236_166,outbound,P008236,C1,1072026.0,1072092.0
OUT_L5_P008118_167,outbound,P008118,C1,1072137.0,1072203.0
OUT_L5_P006377_168,outbound,P006377,C1,1072248.0,1072314.0
OUT_L5_P000139_169,outbound,P000139,C1,1072359.0,1072425.0
OUT_L5_P000290_170,outbound,P000290,C1,1072470.0,1072536.0
OUT_L5_P001223_171,outbound,P001223,C1,1072581.0,1072647.0
OUT_L5_P008244_172,outbound,P008244,C1,1072692.0,1072758.0
OUT_L5_P008296_173,outbound,P008296,C1,1072803.0,1072869.0
OUT_L5_P008418_174,outbound,P008418,C1,1072914.0,1072980.0
OUT_L5_P008445_175,outbound,P008445,C1,1073025.0,1073091.0
OUT_L5_P002402_176,outbound,P002402,C1,1073136.0,1073202.0
OUT_L5_P000429_177,outbound,P000429,C1,1073247.0,1073313.0
OUT_L5_P000385_178,outbound,P000385,C1,1073358.0,1073424.0
OUT_L5_P004960_179,outbound,P004960,C1,1073469.0,1073535.0
OUT_L5_P008611_180,outbound,P008611,C1,1073580.0,1073646.0
OUT_L5_P003312_181,outbound,P003312,C1,1073691.0,1073757.0
OUT_L5_P007642_182,outbound,P007642,C1,1073802.0,1073868.0
OUT_L5_P004555_183,outbound,P004555,C1,1073913.0,1073979.0
OUT_L5_P008614_184,outbound,P008614,C1,1074024.0,1074090.0
OUT_L5_P008717_185,outbound,P008717,C1,1074135.0,1074201.0
OUT_L5_P008790_186,outbound,P008790,C1,1074246.0,1074312.0
OUT_L5_P008856_187,outbound,P008856,C1,1074357.0,1074423.0
OUT_L5_P003544_188,outbound,P003544,C1,1074468.0,1074534.0
OUT_L5_P008865_189,outbound,P008865,C1,1074579.0,1074645.0
OUT_L5_P008890_190,outbound,P008890,C1,1074690.0,1074756.0
OUT_L5_P008931_191,outbound,P008931,C1,1074801.0,1074867.0
OUT_L5_P004416_192,outbound,P004416,C1,1074912.0,1074978.0
OUT_L5_P004249_193,outbound,P004249,C1,1075023.0,1075089.0
OUT_L5_P002117_194,outbound,P002117,C1,1075134.0,1075200.0
OUT_L5_P003708_195,outbound,P003708,C1,1075245.0,1075311.0
OUT_L5_P004559_196,outbound,P004559,C1,1075356.0,1075422.0
OUT_L5_P001702_197,outbound,P001702,C1,1075467.0,1075533.0
OUT_L5_P001953_198,outbound,P001953,C1,1075578.0,1075644.0
OUT_L5_P004405_199,outbound,P004405,C1,1075689.0,1075755.0
OUT_L5_P007791_200,outbound,P007791,C1,1075800.0,1075866.0
OUT_L5_P007740_201,outbound,P007740,C1,1075911.0,1075977.0
OUT_L5_P007294_202,outbound,P007294,C1,1076022.0,1076088.0
OUT_L5_P005900_203,outbound,P005900,C1,1076133.0,1076199.0
OUT_L5_P007086_204,outbound,P007086,C1,1076244.0,1076310.0
OUT_L5_P003889_205,outbound,P003889,C1,1076355.0,1076421.0
OUT_L5_P008968_206,outbound,P008968,C1,1076466.0,1076532.0
OUT_L5_P006434_207,outbound,P006434,C1,1076577.0,1076643.0
OUT_L5_P009038_208,outbound,P009038,C1,1076688.0,1076754.0
OUT_L5_P006045_209,outbound,P006045,C1,1076799.0,1076865.0
OUT_L5_P001082_210,outbound,P001082,C1,1076910.0,1076976.0
OUT_L5_P005664_211,outbound,P005664,C1,1077021.0,1077087.0
OUT_L5_P000943_212,outbound,P000943,C1,1077132.0,1077198.0
OUT_L5_P003630_213,outbound,P003630,C1,1077243.0,1077309.0
OUT_L5_P005145_214,outbound,P005145,C1,1077354.0,1077420.0
OUT_L5_P004840_215,outbound,P004840,C1,1077465.0,1077531.0
OUT_L5_P002030_216,outbound,P002030,C1,1077576.0,1077642.0
OUT_L5_P001051_217,outbound,P001051,C1,1077687.0,1077753.0
OUT_L5_P009080_218,outbound,P009080,C1,1077798.0,1077864.0
OUT_L5_P003005_219,outbound,P003005,C1,1077909.0,1077975.0
OUT_L5_P000053_220,outbound,P000053,C1,1078020.0,1078086.0
OUT_L5_P001537_221,outbound,P001537,C1,1078131.0,1078197.0
OUT_L5_P005846_222,outbound,P005846,C1,1078242.0,1078308.0
OUT_L5_P005927_223,outbound,P005927,C1,1078353.0,1078419.0
OUT_L5_P007341_224,outbound,P007341,C1,1078464.0,1078530.0
OUT_L5_P008889_225,outbound,P008889,C1,1078575.0,1078641.0
OUT_L5_P006599_226,outbound,P006599,C1,1078686.0,1078752.0
OUT_L5_P002943_227,outbound,P002943,C1,1078797.0,1078863.0
OUT_L5_P009097_228,outbound,P009097,C1,1078908.0,1078974.0
OUT_L5_P009003_229,outbound,P009003,C1,1079019.0,1079085.0
OUT_L5_P002352_230,outbound,P002352,C1,1079130.0,1079196.0
OUT_L5_P005853_231,outbound,P005853,C1,1079241.0,1079307.0
OUT_L5_P002424_232,outbound,P002424,C1,1079352.0,1079418.0
OUT_L5_P009177_233,outbound,P009177,C1,1079463.0,1079529.0
OUT_L5_P000316_234,outbound,P000316,C1,1079574.0,1079640.0
OUT_L5_P003023_235,outbound,P003023,C1,1079685.0,1079751.0
OUT_L5_P004845_236,outbound,P004845,C1,1079796.0,1079862.0
OUT_L5_P004328_237,outbound,P004328,C1,1079907.0,1079973.0
OUT_L5_P009191_238,outbound,P009191,C1,1080018.0,1080084.0
OUT_L5_P006077_239,outbound,P006077,C1,1080129.0,1080195.0
OUT_L5_P009193_240,outbound,P009193,C1,1080240.0,1080306.0
OUT_L5_P003034_241,outbound,P003034,C1,1080351.0,1080417.0
OUT_L5_P000867_242,outbound,P000867,C1,1080462.0,1080528.0
OUT_L5_P000117_243,outbound,P000117,C1,1080573.0,1080639.0
OUT_L5_P007539_244,outbound,P007539,C1,1080684.0,1080750.0
OUT_L5_P004996_245,outbound,P004996,C1,1080795.0,1080861.0
OUT_L5_P009205_246,outbound,P009205,C1,1080906.0,1080972.0
OUT_L5_P007422_247,outbound,P007422,C1,1081017.0,1081083.0
OUT_L5_P004510_248,outbound,P004510,C1,1081128.0,1081194.0
OUT_L5_P004788_249,outbound,P004788,C1,1081239.0,1081305.0
OUT_L5_P008557_250,outbound,P008557,C1,1081350.0,1081416.0
OUT_L5_P009141_251,outbound,P009141,C1,1081461.0,1081527.0
OUT_L5_P000025_252,outbound,P000025,C1,1081572.0,1081638.0
OUT_L5_P002026_253,outbound,P002026,C1,1081683.0,1081749.0
OUT_L5_P005395_254,outbound,P005395,C1,1081794.0,1081860.0
OUT_L5_P008515_255,outbound,P008515,C1,1081905.0,1081971.0
OUT_L5_P005690_256,outbound,P005690,C1,1082016.0,1082082.0
OUT_L5_P009228_257,outbound,P009228,C1,1082127.0,1082193.0
OUT_L5_P000570_258,outbound,P000570,C1,1082238.0,1082304.0
OUT_L5_P009248_259,outbound,P009248,C1,1082349.0,1082415.0
OUT_L5_P001816_260,outbound,P001816,C1,1082460.0,1082526.0
OUT_L5_P001040_261,outbound,P001040,C1,1082571.0,1082637.0
OUT_L5_P008294_262,outbound,P008294,C1,1082682.0,1082748.0
OUT_L5_P004144_263,outbound,P004144,C1,1082793.0,1082859.0
OUT_L5_P008390_264,outbound,P008390,C1,1082904.0,1082970.0
OUT_L5_P009328_265,outbound,P009328,C1,1083015.0,1083081.0
OUT_L5_P009329_266,outbound,P009329,C1,1083126.0,1083192.0
OUT_L5_P004014_267,outbound,P004014,C1,1083237.0,1083303.0
OUT_L5_P009351_268,outbound,P009351,C1,1083348.0,1083414.0
OUT_L5_P009420_269,outbound,P009420,C1,1083459.0,1083525.0
OUT_L5_P001601_270,outbound,P001601,C1,1083570.0,1083636.0
OUT_L5_P009511_271,outbound,P009511,C1,1083681.0,1083747.0
OUT_L5_P007984_272,outbound,P007984,C1,1083792.0,1083858.0
OUT_L5_P004142_273,outbound,P004142,C1,1083903.0,1083969.0
OUT_L5_P009518_274,outbound,P009518,C1,1084014.0,1084080.0
OUT_L5_P001843_275,outbound,P001843,C1,1084125.0,1084191.0
OUT_L5_P004462_276,outbound,P004462,C1,1084236.0,1084302.0
OUT_L5_P008189_277,outbound,P008189,C1,1084347.0,1084413.0
OUT_L5_P009526_278,outbound,P009526,C1,1084458.0,1084524.0
OUT_L5_P004918_279,outbound,P004918,C1,1084569.0,1084635.0
OUT_L5_P008888_280,outbound,P008888,C1,1084680.0,1084746.0
OUT_L5_P000513_281,outbound,P000513,C1,1084791.0,1084857.0
OUT_L5_P007172_282,outbound,P007172,C1,1084902.0,1084968.0
OUT_L5_P001296_283,outbound,P001296,C1,1085013.0,1085079.0
OUT_L5_P003477_284,outbound,P003477,C1,1085124.0,1085190.0
OUT_L5_P004001_285,outbound,P004001,C1,1085235.0,1085301.0
OUT_L5_P002737_286,outbound,P002737,C1,1085346.0,1085412.0
OUT_L5_P008440_287,outbound,P008440,C1,1085457.0,1085523.0
OUT_L5_P001297_288,outbound,P001297,C1,1085568.0,1085634.0
OUT_L5_P004070_289,outbound,P004070,C1,1085679.0,1085745.0
OUT_L5_P001749_290,outbound,P001749,C1,1085790.0,1085856.0
OUT_L5_P008506_291,outbound,P008506,C1,1085901.0,1085967.0
OUT_L5_P003263_292,outbound,P003263,C1,1086012.0,1086078.0
OUT_L5_P007744_293,outbound,P007744,C1,1086123.0,1086189.0
OUT_L5_P004965_294,outbound,P004965,C1,1086234.0,1086300.0
OUT_L5_P004276_295,outbound,P004276,C1,1086345.0,1086411.0
OUT_L5_P003220_296,outbound,P003220,C1,1086456.0,1086522.0
OUT_L5_P009558_297,outbound,P009558,C1,1086567.0,1086633.0
OUT_L5_P000300_298,outbound,P000300,C1,1086678.0,1086744.0
OUT_L5_P007476_299,outbound,P007476,C1,1086789.0,1086855.0
OUT_L5_P009568_300,outbound,P009568,C1,1086900.0,1086966.0
OUT_L5_P000437_301,outbound,P000437,C1,1087011.0,1087077.0
OUT_L5_P009548_302,outbound,P009548,C1,1087122.0,1087188.0
OUT_L5_P000110_303,outbound,P000110,C1,1087233.0,1087299.0
OUT_L5_P001109_304,outbound,P001109,C1,1087344.0,1087410.0
OUT_L5_P005709_305,outbound,P005709,C1,1087455.0,1087521.0
OUT_L5_P003852_306,outbound,P003852,C1,1087566.0,1087632.0
OUT_L5_P001648_307,outbound,P001648,C1,1087677.0,1087743.0
OUT_L5_P006497_308,outbound,P006497,C1,1087788.0,1087854.0
OUT_L5_P009447_309,outbound,P009447,C1,1087899.0,1087965.0
OUT_L5_P005344_310,outbound,P005344,C1,1088010.0,1088076.0
OUT_L5_P008338_311,outbound,P008338,C1,1088121.0,1088187.0
OUT_L5_P006399_312,outbound,P006399,C1,1088232.0,1088298.0
OUT_L5_P008574_313,outbound,P008574,C1,1088343.0,1088409.0
OUT_L5_P009701_314,outbound,P009701,C1,1088454.0,1088520.0
OUT_L5_P006904_315,outbound,P006904,C1,1088565.0,1088631.0
OUT_L5_P008685_316,outbound,P008685,C1,1088676.0,1088742.0
OUT_L5_P003932_317,outbound,P003932,C1,1088787.0,1088853.0
OUT_L5_P002614_318,outbound,P002614,C1,1088898.0,1088964.0
OUT_L5_P009484_319,outbound,P009484,C1,1089009.0,1089075.0
OUT_L5_P002196_320,outbound,P002196,C1,1089120.0,1089186.0
OUT_L5_P007769_321,outbound,P007769,C1,1089231.0,1089297.0
OUT_L5_P009741_322,outbound,P009741,C1,1089342.0,1089408.0
OUT_L5_P009560_323,outbound,P009560,C1,1089453.0,1089519.0
OUT_L5_P006163_324,outbound,P006163,C1,1089564.0,1089630.0
OUT_L5_P000919_325,outbound,P000919,C1,1089675.0,1089741.0
OUT_L5_P004280_326,outbound,P004280,C1,1089786.0,1089852.0
OUT_L5_P005624_327,outbound,P005624,C1,1089897.0,1089963.0
OUT_L5_P001175_328,outbound,P001175,C1,1090008.0,1090074.0
OUT_L5_P008780_329,outbound,P008780,C1,1090119.0,1090185.0
OUT_L5_P002124_330,outbound,P002124,C1,1090230.0,1090296.0
OUT_L5_P001103_331,outbound,P001103,C1,1090341.0,1090407.0
OUT_L5_P008106_332,outbound,P008106,C1,1090452.0,1090518.0
OUT_L5_P003455_333,outbound,P003455,C1,1090563.0,1090629.0
OUT_L5_P002570_334,outbound,P002570,C1,1090674.0,1090740.0
OUT_L5_P000871_335,outbound,P000871,C1,1090785.0,1090851.0
OUT_L5_P009856_336,outbound,P009856,C1,1090896.0,1090962.0
OUT_L5_P001558_337,outbound,P001558,C1,1091007.0,1091073.0
OUT_L5_P001497_338,outbound,P001497,C1,1091118.0,1091184.0
OUT_L5_P002846_339,outbound,P002846,C1,1091229.0,1091295.0
OUT_L5_P004776_340,outbound,P004776,C1,1091340.0,1091406.0
OUT_L5_P007783_341,outbound,P007783,C1,1091451.0,1091517.0
OUT_L5_P006255_342,outbound,P006255,C1,1091562.0,1091628.0
OUT_L5_P007913_343,outbound,P007913,C1,1091673.0,1091739.0
OUT_L5_P006638_344,outbound,P006638,C1,1091784.0,1091850.0
OUT_L5_P004354_345,outbound,P004354,C1,1091895.0,1091961.0
OUT_L5_P009863_346,outbound,P009863,C1,1092006.0,1092072.0
OUT_L5_P004917_347,outbound,P004917,C1,1092117.0,1092183.0
OUT_L5_P004649_348,outbound,P004649,C1,1092228.0,1092294.0
OUT_L5_P003757_349,outbound,P003757,C1,1092339.0,1092405.0
OUT_L5_P004638_350,outbound,P004638,C1,1092450.0,1092516.0
OUT_L5_P009877_351,outbound,P009877,C1,1092561.0,1092627.0
OUT_L5_P002287_352,outbound,P002287,C1,1092672.0,1092738.0
OUT_L5_P009880_353,outbound,P009880,C1,1092783.0,1092849.0
OUT_L5_P009906_354,outbound,P009906,C1,1092894.0,1092960.0
OUT_L5_P005257_355,outbound,P005257,C1,1093005.0,1093071.0
OUT_L5_P004655_356,outbound,P004655,C1,1093116.0,1093182.0
OUT_L5_P005995_357,outbound,P005995,C1,1093227.0,1093293.0
OUT_L5_P008370_358,outbound,P008370,C1,1093338.0,1093404.0
OUT_L5_P006686_359,outbound,P006686,C1,1093449.0,1093515.0
OUT_L5_P009946_360,outbound,P009946,C1,1093560.0,1093626.0
OUT_L5_P004308_361,outbound,P004308,C1,1093671.0,1093737.0
OUT_L5_P000044_362,outbound,P000044,C1,1093782.0,1093848.0
OUT_L5_P004005_363,outbound,P004005,C1,1093893.0,1093959.0
OUT_L5_P009436_364,outbound,P009436,C1,1094004.0,1094070.0
OUT_L5_P002197_365,outbound,P002197,C1,1094115.0,1094181.0
OUT_L5_P006666_366,outbound,P006666,C1,1094226.0,1094292.0
OUT_L5_P003239_367,outbound,P003239,C1,1094337.0,1094403.0
OUT_L5_P009748_368,outbound,P009748,C1,1094448.0,1094514.0
OUT_L5_P001259_369,outbound,P001259,C1,1094559.0,1094625.0
OUT_L5_P009995_370,outbound,P009995,C1,1094670.0,1094736.0
OUT_L5_P009690_371,outbound,P009690,C1,1094781.0,1094847.0
OUT_L5_P009981_372,outbound,P009981,C1,1094892.0,1094958.0
OUT_L5_P000534_373,outbound,P000534,C1,1095003.0,1095069.0
OUT_L5_P003633_374,outbound,P003633,C1,1095114.0,1095180.0
OUT_L5_P004216_375,outbound,P004216,C1,1095225.0,1095291.0
OUT_L5_P008639_376,outbound,P008639,C1,1095336.0,1095402.0
OUT_L5_P001493_377,outbound,P001493,C1,1095447.0,1095513.0
OUT_L5_P007592_378,outbound,P007592,C1,1095558.0,1095624.0
OUT_L5_P009974_379,outbound,P009974,C1,1095669.0,1095735.0
OUT_L5_P003070_380,outbound,P003070,C1,1095780.0,1095846.0
OUT_L5_P005347_381,outbound,P005347,C1,1095891.0,1095957.0
OUT_L5_P000581_382,outbound,P000581,C1,1096002.0,1096068.0
OUT_L5_P006491_383,outbound,P006491,C1,1096113.0,1096179.0
OUT_L5_P009777_384,outbound,P009777,C1,1096224.0,1096290.0
OUT_L5_P001796_385,outbound,P001796,C1,1096335.0,1096401.0
OUT_L5_P007766_386,outbound,P007766,C1,1096446.0,1096512.0
OUT_L5_P002673_387,outbound,P002673,C1,1096557.0,1096623.0
OUT_L5_P004867_388,outbound,P004867,C1,1096668.0,1096734.0
OUT_L5_P000988_389,outbound,P000988,C1,1096779.0,1096845.0
OUT_L5_P007679_390,outbound,P007679,C1,1096890.0,1096956.0
OUT_L5_P006713_391,outbound,P006713,C1,1097001.0,1097067.0
OUT_L5_P006982_392,outbound,P006982,C1,1097112.0,1097178.0
OUT_L5_P004750_393,outbound,P004750,C1,1097223.0,1097289.0
OUT_L5_P001944_394,outbound,P001944,C1,1097334.0,1097400.0
OUT_L5_P002248_395,outbound,P002248,C1,1097445.0,1097511.0
OUT_L5_P003908_396,outbound,P003908,C1,1097556.0,1097622.0
OUT_L5_P002812_397,outbound,P002812,C1,1097667.0,1097733.0
OUT_L5_P004332_398,outbound,P004332,C1,1097778.0,1097844.0
OUT_L5_P003010_399,outbound,P003010,C1,1097889.0,1097955.0
OUT_L5_P001217_400,outbound,P001217,C1,1098000.0,1098066.0
OUT_L5_P002459_401,outbound,P002459,C1,1098111.0,1098177.0
OUT_L5_P005248_402,outbound,P005248,C1,1098222.0,1098288.0
OUT_L5_P002522_403,outbound,P002522,C1,1098333.0,1098399.0
OUT_L5_P007526_404,outbound,P007526,C1,1098444.0,1098510.0
OUT_L5_P000892_405,outbound,P000892,C1,1098555.0,1098621.0
OUT_L5_P000391_406,outbound,P000391,C1,1098666.0,1098732.0
OUT_L5_P006108_407,outbound,P006108,C1,1098777.0,1098843.0
OUT_L5_P006193_408,outbound,P006193,C1,1098888.0,1098954.0
OUT_L5_P004876_409,outbound,P004876,C1,1098999.0,1099065.0
OUT_L5_P008401_410,outbound,P008401,C1,1099110.0,1099176.0
OUT_L5_P005945_411,outbound,P005945,C1,1099221.0,1099287.0
OUT_L5_P001459_412,outbound,P001459,C1,1099332.0,1099398.0
OUT_L5_P005518_413,outbound,P005518,C1,1099443.0,1099509.0
OUT_L5_P005721_414,outbound,P005721,C1,1099554.0,1099620.0
OUT_L5_P000965_415,outbound,P000965,C1,1099665.0,1099731.0
OUT_L5_P006506_416,outbound,P006506,C1,1099776.0,1099842.0
OUT_L5_P009727_417,outbound,P009727,C1,1099887.0,1099953.0
OUT_L5_P000143_418,outbound,P000143,C1,1099998.0,1100064.0
OUT_L5_P009811_419,outbound,P009811,C1,1100109.0,1100175.0
R_L5_P000182_P007605_8992,relocate,P007605,C1,1100175.0,1100241.0
OUT_L5_P000182_420,outbound,P000182,C1,1100241.0,1100307.0
OUT_L5_P005118_421,outbound,P005118,C1,1100352.0,1100418.0
OUT_L5_P000663_422,outbound,P000663,C1,1100463.0,1100529.0
OUT_L5_P004277_423,outbound,P004277,C1,1100574.0,1100640.0
OUT_L5_P002483_424,outbound,P002483,C1,1100685.0,1100751.0
OUT_L5_P004770_425,outbound,P004770,C1,1100796.0,1100862.0
OUT_L5_P000394_426,outbound,P000394,C1,1100907.0,1100973.0
R_L5_P000273_P003264_8993,relocate,P003264,C1,1100973.0,1101039.0
OUT_L5_P000273_427,outbound,P000273,C1,1101039.0,1101105.0
OUT_L5_P006536_428,outbound,P006536,C1,1101150.0,1101216.0
OUT_L5_P001682_429,outbound,P001682,C1,1101261.0,1101327.0
OUT_L5_P006557_430,outbound,P006557,C1,1101372.0,1101438.0
OUT_L5_P007882_431,outbound,P007882,C1,1101483.0,1101549.0
OUT_L5_P004784_432,outbound,P004784,C1,1101594.0,1101660.0
OUT_L5_P009093_433,outbound,P009093,C1,1101705.0,1101771.0
OUT_L5_P008304_434,outbound,P008304,C1,1101816.0,1101882.0
OUT_L5_P009443_435,outbound,P009443,C1,1101927.0,1101993.0
OUT_L5_P004226_436,outbound,P004226,C1,1102038.0,1102104.0
OUT_L5_P000726_437,outbound,P000726,C1,1102149.0,1102215.0
OUT_L5_P006060_438,outbound,P006060,C1,1102260.0,1102326.0
OUT_L5_P000124_439,outbound,P000124,C1,1102371.0,1102437.0
OUT_L5_P002404_440,outbound,P002404,C1,1102482.0,1102548.0
OUT_L5_P003593_441,outbound,P003593,C1,1102593.0,1102659.0
OUT_L5_P005070_442,outbound,P005070,C1,1102704.0,1102770.0
OUT_L5_P007421_443,outbound,P007421,C1,1102815.0,1102881.0
OUT_L5_P009874_444,outbound,P009874,C1,1102926.0,1102992.0
OUT_L5_P003603_445,outbound,P003603,C1,1103037.0,1103103.0
OUT_L5_P000727_446,outbound,P000727,C1,1103148.0,1103214.0
OUT_L5_P005296_447,outbound,P005296,C1,1103259.0,1103325.0
