task_id,type,plate_id,crane_id,start_seconds,finish_seconds
OUT_L2_P001638_564,outbound,P001638,C1,590766.0,590832.0
R_L2_P004618_P008937_7189,relocate,P008937,C1,590832.0,590898.0
R_L2_P004618_P000141_7190,relocate,P000141,C1,590898.0,590964.0
R_L2_P004618_P007057_7191,relocate,P007057,C1,590964.0,591030.0
R_L2_P004618_P006929_7192,relocate,P006929,C1,591030.0,591096.0
R_L2_P004618_P001680_7193,relocate,P001680,C1,591096.0,591162.0
R_L2_P004618_P002903_7194,relocate,P002903,C1,591162.0,591228.0
R_L2_P004618_P002614_7195,relocate,P002614,C1,591228.0,591294.0
R_L2_P004618_P000172_7196,relocate,P000172,C1,591294.0,591360.0
R_L2_P004618_P007253_7197,relocate,P007253,C1,591360.0,591426.0
R_L2_P004618_P002132_7198,relocate,P002132,C1,591426.0,591492.0
R_L2_P004618_P001369_7199,relocate,P001369,C1,591492.0,591558.0
R_L2_P004618_P001432_7200,relocate,P001432,C1,591558.0,591624.0
R_L2_P004618_P004553_7201,relocate,P004553,C1,591624.0,591690.0
OUT_L2_P004618_565,outbound,P004618,C1,591690.0,591756.0
OUT_L2_P000969_566,outbound,P000969,C1,591756.0,591822.0
R_L2_P000935_P000429_7202,relocate,P000429,C1,591822.0,591888.0
R_L2_P000935_P002448_7203,relocate,P002448,C1,591888.0,591954.0
R_L2_P000935_P001572_7204,relocate,P001572,C1,591954.0,592020.0
R_L2_P000935_P000243_7205,relocate,P000243,C1,592020.0,592086.0
R_L2_P000935_P008931_7206,relocate,P008931,C1,592086.0,592152.0
R_L2_P000935_P001389_7207,relocate,P001389,C1,592152.0,592218.0
R_L2_P000935_P008266_7208,relocate,P008266,C1,592218.0,592284.0
R_L2_P000935_P009582_7209,relocate,P009582,C1,592284.0,592350.0
R_L2_P000935_P009140_7210,relocate,P009140,C1,592350.0,592416.0
OUT_L2_P000935_567,outbound,P000935,C1,592416.0,592482.0
R_L2_P007388_P000204_7211,relocate,P000204,C1,592482.0,592548.0
R_L2_P007388_P002322_7212,relocate,P002322,C1,592548.0,592614.0
R_L2_P007388_P001425_7213,relocate,P001425,C1,592614.0,592680.0
OUT_L2_P007388_568,outbound,P007388,C1,592680.0,592746.0
R_L2_P005066_P005661_7214,relocate,P005661,C1,592746.0,592812.0
R_L2_P005066_P007365_7215,relocate,P007365,C1,592812.0,592878.0
R_L2_P005066_P007993_7216,relocate,P007993,C1,592878.0,592944.0
R_L2_P005066_P000230_7217,relocate,P000230,C1,592944.0,593010.0
R_L2_P005066_P007392_7218,relocate,P007392,C1,593010.0,593076.0
R_L2_P005066_P007424_7219,relocate,P007424,C1,593076.0,593142.0
R_L2_P005066_P001248_7220,relocate,P001248,C1,593142.0,593208.0
R_L2_P005066_P002005_7221,relocate,P002005,C1,593208.0,593274.0
R_L2_P005066_P009288_7222,relocate,P009288,C1,593274.0,593340.0
OUT_L2_P005066_569,outbound,P005066,C1,593340.0,593406.0
OUT_L2_P004444_570,outbound,P004444,C1,593406.0,593472.0
OUT_L2_P003785_571,outbound,P003785,C1,593472.0,593538.0
OUT_L2_P008365_572,outbound,P008365,C1,593538.0,593604.0
OUT_L2_P007135_573,outbound,P007135,C1,593604.0,593670.0
OUT_L2_P005928_574,outbound,P005928,C1,593670.0,593736.0
OUT_L2_P002639_575,outbound,P002639,C1,593736.0,593802.0
OUT_L2_P000148_576,outbound,P000148,C1,593802.0,593868.0
OUT_L2_P006418_577,outbound,P006418,C1,593868.0,593934.0
OUT_L2_P003551_578,outbound,P003551,C1,593934.0,594000.0
R_L2_P001715_P009608_7223,relocate,P009608,C1,594000.0,594066.0
OUT_L2_P001715_579,outbound,P001715,C1,594066.0,594132.0
OUT_L2_P003494_580,outbound,P003494,C1,594132.0,594198.0
OUT_L2_P009923_581,outbound,P009923,C1,594198.0,594264.0
OUT_L2_P007651_582,outbound,P007651,C1,594264.0,594330.0
R_L2_P006211_P005565_7224,relocate,P005565,C1,594330.0,594396.0
R_L2_P006211_P000383_7225,relocate,P000383,C1,594396.0,594462.0
R_L2_P006211_P000389_7226,relocate,P000389,C1,594462.0,594528.0
R_L2_P006211_P009302_7227,relocate,P009302,C1,594528.0,594594.0
R_L2_P006211_P007509_7228,relocate,P007509,C1,594594.0,594660.0
R_L2_P006211_P006192_7229,relocate,P006192,C1,594660.0,594726.0
R_L2_P006211_P008902_7230,relocate,P008902,C1,594726.0,594792.0
R_L2_P006211_P006269_7231,relocate,P006269,C1,594792.0,594858.0
OUT_L2_P006211_583,outbound,P006211,C1,594858.0,594924.0
OUT_L2_P007425_584,outbound,P007425,C1,594924.0,594990.0
R_L2_P004690_P009481_7232,relocate,P009481,C1,594990.0,595056.0
OUT_L2_P004690_585,outbound,P004690,C1,595056.0,595122.0
OUT_L2_P000539_586,outbound,P000539,C1,595122.0,595188.0
R_L2_P007841_P007960_7233,relocate,P007960,C1,595188.0,595254.0
R_L2_P007841_P002931_7234,relocate,P002931,C1,595254.0,595320.0
OUT_L2_P007841_587,outbound,P007841,C1,595320.0,595386.0
OUT_L2_P003623_588,outbound,P003623,C1,595386.0,595452.0
OUT_L2_P000914_589,outbound,P000914,C1,595452.0,595518.0
OUT_L2_P002191_590,outbound,P002191,C1,595518.0,595584.0
OUT_L2_P001482_591,outbound,P001482,C1,595584.0,595650.0
OUT_L2_P007621_592,outbound,P007621,C1,595650.0,595716.0
OUT_L2_P007914_593,outbound,P007914,C1,595716.0,595782.0
OUT_L2_P009895_594,outbound,P009895,C1,595782.0,595848.0
R_L2_P001307_P002083_7235,relocate,P002083,C1,595848.0,595914.0
OUT_L2_P001307_595,outbound,P001307,C1,595914.0,595980.0
OUT_L2_P000750_596,outbound,P000750,C1,595980.0,596046.0
OUT_L2_P006571_597,outbound,P006571,C1,596046.0,596112.0
OUT_L2_P001921_598,outbound,P001921,C1,596112.0,596178.0
OUT_L2_P006150_599,outbound,P006150,C1,596178.0,596244.0
R_L2_P005904_P006879_7236,relocate,P006879,C1,596244.0,596310.0
OUT_L2_P005904_600,outbound,P005904,C1,596310.0,596376.0
R_L2_P001738_P007346_7237,relocate,P007346,C1,596376.0,596442.0
OUT_L2_P001738_601,outbound,P001738,C1,596442.0,596508.0
OUT_L2_P008373_602,outbound,P008373,C1,596508.0,596574.0
OUT_L2_P006148_603,outbound,P006148,C1,596574.0,596640.0
OUT_L2_P005507_604,outbound,P005507,C1,596640.0,596706.0
OUT_L2_P008351_605,outbound,P008351,C1,596706.0,596772.0
R_L2_P001104_P008688_7238,relocate,P008688,C1,596772.0,596838.0
R_L2_P001104_P001626_7239,relocate,P001626,C1,596838.0,596904.0
R_L2_P001104_P009152_7240,relocate,P009152,C1,596904.0,596970.0
R_L2_P001104_P001307_7241,relocate,P001307,C1,596970.0,597036.0
OUT_L2_P001104_606,outbound,P001104,C1,597036.0,597102.0
OUT_L2_P008569_607,outbound,P008569,C1,597102.0,597168.0
OUT_L2_P001215_608,outbound,P001215,C1,597168.0,597234.0
R_L2_P002062_P008277_7242,relocate,P008277,C1,597234.0,597300.0
R_L2_P002062_P008025_7243,relocate,P008025,C1,597300.0,597366.0
R_L2_P002062_P003156_7244,relocate,P003156,C1,597366.0,597432.0
R_L2_P002062_P000193_7245,relocate,P000193,C1,597432.0,597498.0
OUT_L2_P002062_609,outbound,P002062,C1,597498.0,597564.0
OUT_L2_P001043_610,outbound,P001043,C1,597564.0,597630.0
OUT_L2_P002952_611,outbound,P002952,C1,597630.0,597696.0
OUT_L2_P005093_612,outbound,P005093,C1,597696.0,597762.0
OUT_L2_P004477_613,outbound,P004477,C1,597762.0,597828.0
OUT_L2_P007749_614,outbound,P007749,C1,597828.0,597894.0
OUT_L2_P003416_615,outbound,P003416,C1,597894.0,597960.0
OUT_L2_P004814_616,outbound,P004814,C1,597960.0,598026.0
R_L2_P007417_P006721_7246,relocate,P006721,C1,598026.0,598092.0
R_L2_P007417_P000276_7247,relocate,P000276,C1,598092.0,598158.0
OUT_L2_P007417_617,outbound,P007417,C1,598158.0,598224.0
OUT_L2_P002857_618,outbound,P002857,C1,598224.0,598290.0
R_L2_P003011_P006041_7248,relocate,P006041,C1,598290.0,598356.0
R_L2_P003011_P002374_7249,relocate,P002374,C1,598356.0,598422.0
R_L2_P003011_P005823_7250,relocate,P005823,C1,598422.0,598488.0
R_L2_P003011_P006912_7251,relocate,P006912,C1,598488.0,598554.0
R_L2_P003011_P002499_7252,relocate,P002499,C1,598554.0,598620.0
R_L2_P003011_P003162_7253,relocate,P003162,C1,598620.0,598686.0
R_L2_P003011_P008762_7254,relocate,P008762,C1,598686.0,598752.0
R_L2_P003011_P005983_7255,relocate,P005983,C1,598752.0,598818.0
OUT_L2_P003011_619,outbound,P003011,C1,598818.0,598884.0
R_L2_P005509_P005275_7256,relocate,P005275,C1,598884.0,598950.0
R_L2_P005509_P002398_7257,relocate,P002398,C1,598950.0,599016.0
R_L2_P005509_P001180_7258,relocate,P001180,C1,599016.0,599082.0
R_L2_P005509_P007177_7259,relocate,P007177,C1,599082.0,599148.0
R_L2_P005509_P002540_7260,relocate,P002540,C1,599148.0,599214.0
R_L2_P005509_P000927_7261,relocate,P000927,C1,599214.0,599280.0
OUT_L2_P005509_620,outbound,P005509,C1,599280.0,599346.0
OUT_L2_P003358_621,outbound,P003358,C1,599346.0,599412.0
OUT_L2_P003959_622,outbound,P003959,C1,599412.0,599478.0
OUT_L2_P002662_623,outbound,P002662,C1,599478.0,599544.0
OUT_L2_P005964_624,outbound,P005964,C1,599544.0,599610.0
R_L2_P001101_P000587_7262,relocate,P000587,C1,599610.0,599676.0
OUT_L2_P001101_625,outbound,P001101,C1,599676.0,599742.0
R_L2_P004224_P004284_7263,relocate,P004284,C1,599742.0,599808.0
R_L2_P004224_P007288_7264,relocate,P007288,C1,599808.0,599874.0
OUT_L2_P004224_626,outbound,P004224,C1,599874.0,599940.0
OUT_L2_P003714_627,outbound,P003714,C1,599940.0,600006.0
OUT_L2_P006678_628,outbound,P006678,C1,600006.0,600072.0
R_L2_P001922_P005078_7265,relocate,P005078,C1,600072.0,600138.0
OUT_L2_P001922_629,outbound,P001922,C1,600138.0,600204.0
OUT_L2_P000802_630,outbound,P000802,C1,600204.0,600270.0
R_L2_P003314_P008666_7266,relocate,P008666,C1,600270.0,600336.0
R_L2_P003314_P006372_7267,relocate,P006372,C1,600336.0,600402.0
R_L2_P003314_P007322_7268,relocate,P007322,C1,600402.0,600468.0
R_L2_P003314_P009897_7269,relocate,P009897,C1,600468.0,600534.0
OUT_L2_P003314_631,outbound,P003314,C1,600534.0,600600.0
OUT_L2_P004111_632,outbound,P004111,C1,600600.0,600666.0
OUT_L2_P004089_633,outbound,P004089,C1,600666.0,600732.0
OUT_L2_P001057_634,outbound,P001057,C1,600732.0,600798.0
OUT_L2_P006546_635,outbound,P006546,C1,600798.0,600864.0
OUT_L2_P002645_636,outbound,P002645,C1,600864.0,600930.0
OUT_L2_P004083_637,outbound,P004083,C1,600930.0,600996.0
OUT_L2_P004741_638,outbound,P004741,C1,600996.0,601062.0
R_L2_P000616_P003799_7270,relocate,P003799,C1,601062.0,601128.0
R_L2_P000616_P001446_7271,relocate,P001446,C1,601128.0,601194.0
R_L2_P000616_P003942_7272,relocate,P003942,C1,601194.0,601260.0
R_L2_P000616_P005185_7273,relocate,P005185,C1,601260.0,601326.0
OUT_L2_P000616_639,outbound,P000616,C1,601326.0,601392.0
R_L2_P006826_P002702_7274,relocate,P002702,C1,601392.0,601458.0
R_L2_P006826_P006784_7275,relocate,P006784,C1,601458.0,601524.0
R_L2_P006826_P007294_7276,relocate,P007294,C1,601524.0,601590.0
R_L2_P006826_P008021_7277,relocate,P008021,C1,601590.0,601656.0
R_L2_P006826_P002208_7278,relocate,P002208,C1,601656.0,601722.0
OUT_L2_P006826_640,outbound,P006826,C1,601722.0,601788.0
OUT_L2_P006853_641,outbound,P006853,C1,601788.0,601854.0
OUT_L2_P008830_642,outbound,P008830,C1,601854.0,601920.0
OUT_L2_P009781_643,outbound,P009781,C1,601920.0,601986.0
OUT_L2_P005796_644,outbound,P005796,C1,601986.0,602052.0
R_L2_P005022_P008533_7279,relocate,P008533,C1,602052.0,602118.0
R_L2_P005022_P002959_7280,relocate,P002959,C1,602118.0,602184.0
R_L2_P005022_P000911_7281,relocate,P000911,C1,602184.0,602250.0
R_L2_P005022_P009622_7282,relocate,P009622,C1,602250.0,602316.0
R_L2_P005022_P004581_7283,relocate,P004581,C1,602316.0,602382.0
R_L2_P005022_P008866_7284,relocate,P008866,C1,602382.0,602448.0
R_L2_P005022_P001060_7285,relocate,P001060,C1,602448.0,602514.0
OUT_L2_P005022_645,outbound,P005022,C1,602514.0,602580.0
OUT_L2_P001478_646,outbound,P001478,C1,602580.0,602646.0
OUT_L2_P006190_647,outbound,P006190,C1,602646.0,602712.0
R_L2_P005338_P001201_7286,relocate,P001201,C1,602712.0,602778.0
R_L2_P005338_P002715_7287,relocate,P002715,C1,602778.0,602844.0
R_L2_P005338_P007747_7288,relocate,P007747,C1,602844.0,602910.0
R_L2_P005338_P008661_7289,relocate,P008661,C1,602910.0,602976.0
R_L2_P005338_P008079_7290,relocate,P008079,C1,602976.0,603042.0
R_L2_P005338_P005782_7291,relocate,P005782,C1,603042.0,603108.0
R_L2_P005338_P000900_7292,relocate,P000900,C1,603108.0,603174.0
R_L2_P005338_P007648_7293,relocate,P007648,C1,603174.0,603240.0
OUT_L2_P005338_648,outbound,P005338,C1,603240.0,603306.0
OUT_L2_P003029_649,outbound,P003029,C1,603306.0,603372.0
OUT_L2_P003383_650,outbound,P003383,C1,603372.0,603438.0
OUT_L2_P007618_651,outbound,P007618,C1,603438.0,603504.0
OUT_L2_P009297_652,outbound,P009297,C1,603504.0,603570.0
OUT_L2_P004704_653,outbound,P004704,C1,603570.0,603636.0
OUT_L2_P007162_654,outbound,P007162,C1,603636.0,603702.0
R_L2_P001513_P007335_7294,relocate,P007335,C1,603702.0,603768.0
R_L2_P001513_P003824_7295,relocate,P003824,C1,603768.0,603834.0
R_L2_P001513_P005764_7296,relocate,P005764,C1,603834.0,603900.0
R_L2_P001513_P008887_7297,relocate,P008887,C1,603900.0,603966.0
OUT_L2_P001513_655,outbound,P001513,C1,603966.0,604032.0
OUT_L2_P006298_656,outbound,P006298,C1,604032.0,604098.0
R_L2_P006722_P008132_7298,relocate,P008132,C1,604098.0,604164.0
R_L2_P006722_P005827_7299,relocate,P005827,C1,604164.0,604230.0
R_L2_P006722_P007614_7300,relocate,P007614,C1,604230.0,604296.0
OUT_L2_P006722_657,outbound,P006722,C1,604296.0,604362.0
OUT_L2_P000863_658,outbound,P000863,C1,604362.0,604428.0
R_L2_P008270_P007819_7301,relocate,P007819,C1,604428.0,604494.0
OUT_L2_P008270_659,outbound,P008270,C1,604494.0,604560.0
OUT_L2_P008234_660,outbound,P008234,C1,604560.0,604626.0
R_L2_P004913_P003590_7302,relocate,P003590,C1,604626.0,604692.0
R_L2_P004913_P008055_7303,relocate,P008055,C1,604692.0,604758.0
R_L2_P004913_P006826_7304,relocate,P006826,C1,604758.0,604824.0
OUT_L2_P004913_661,outbound,P004913,C1,604824.0,604890.0
OUT_L2_P009273_662,outbound,P009273,C1,604890.0,604956.0
OUT_L2_P005065_663,outbound,P005065,C1,604956.0,605022.0
OUT_L2_P008058_664,outbound,P008058,C1,605022.0,605088.0
R_L2_P008094_P000071_7305,relocate,P000071,C1,605088.0,605154.0
R_L2_P008094_P001430_7306,relocate,P001430,C1,605154.0,605220.0
R_L2_P008094_P004450_7307,relocate,P004450,C1,605220.0,605286.0
R_L2_P008094_P007548_7308,relocate,P007548,C1,605286.0,605352.0
R_L2_P008094_P003006_7309,relocate,P003006,C1,605352.0,605418.0
OUT_L2_P008094_665,outbound,P008094,C1,605418.0,605484.0
OUT_L2_P007681_666,outbound,P007681,C1,605484.0,605550.0
R_L2_P003903_P004914_7310,relocate,P004914,C1,605550.0,605616.0
R_L2_P003903_P004087_7311,relocate,P004087,C1,605616.0,605682.0
R_L2_P003903_P003776_7312,relocate,P003776,C1,605682.0,605748.0
R_L2_P003903_P002947_7313,relocate,P002947,C1,605748.0,605814.0
OUT_L2_P003903_667,outbound,P003903,C1,605814.0,605880.0
OUT_L2_P009797_668,outbound,P009797,C1,605880.0,605946.0
OUT_L2_P008688_669,outbound,P008688,C1,605946.0,606012.0
OUT_L2_P001165_670,outbound,P001165,C1,606012.0,606078.0
OUT_L2_P004199_671,outbound,P004199,C1,606078.0,606144.0
OUT_L2_P002160_672,outbound,P002160,C1,606144.0,606210.0
R_L2_P006959_P007110_7314,relocate,P007110,C1,606210.0,606276.0
R_L2_P006959_P003961_7315,relocate,P003961,C1,606276.0,606342.0
R_L2_P006959_P004788_7316,relocate,P004788,C1,606342.0,606408.0
R_L2_P006959_P001014_7317,relocate,P001014,C1,606408.0,606474.0
R_L2_P006959_P006400_7318,relocate,P006400,C1,606474.0,606540.0
R_L2_P006959_P008241_7319,relocate,P008241,C1,606540.0,606606.0
OUT_L2_P006959_673,outbound,P006959,C1,606606.0,606672.0
OUT_L2_P002841_674,outbound,P002841,C1,606672.0,606738.0
R_L2_P006899_P005090_7320,relocate,P005090,C1,606738.0,606804.0
R_L2_P006899_P003011_7321,relocate,P003011,C1,606804.0,606870.0
OUT_L2_P006899_675,outbound,P006899,C1,606870.0,606936.0
R_L2_P006016_P001015_7322,relocate,P001015,C1,606936.0,607002.0
OUT_L2_P006016_676,outbound,P006016,C1,607002.0,607068.0
OUT_L2_P006926_677,outbound,P006926,C1,607068.0,607134.0
OUT_L2_P009408_678,outbound,P009408,C1,607134.0,607200.0
OUT_L2_P002342_679,outbound,P002342,C1,607200.0,607266.0
OUT_L2_P003191_680,outbound,P003191,C1,607266.0,607332.0
R_L2_P009133_P000440_7323,relocate,P000440,C1,607332.0,607398.0
R_L2_P009133_P005223_7324,relocate,P005223,C1,607398.0,607464.0
R_L2_P009133_P007215_7325,relocate,P007215,C1,607464.0,607530.0
R_L2_P009133_P009228_7326,relocate,P009228,C1,607530.0,607596.0
R_L2_P009133_P006647_7327,relocate,P006647,C1,607596.0,607662.0
OUT_L2_P009133_681,outbound,P009133,C1,607662.0,607728.0
OUT_L2_P000983_682,outbound,P000983,C1,607728.0,607794.0
OUT_L2_P007437_683,outbound,P007437,C1,607794.0,607860.0
OUT_L2_P000640_684,outbound,P000640,C1,607860.0,607926.0
OUT_L2_P008273_685,outbound,P008273,C1,607926.0,607992.0
OUT_L2_P000488_686,outbound,P000488,C1,607992.0,608058.0
R_L2_P006866_P001258_7328,relocate,P001258,C1,608058.0,608124.0
R_L2_P006866_P001395_7329,relocate,P001395,C1,608124.0,608190.0
R_L2_P006866_P007164_7330,relocate,P007164,C1,608190.0,608256.0
R_L2_P006866_P005695_7331,relocate,P005695,C1,608256.0,608322.0
OUT_L2_P006866_687,outbound,P006866,C1,608322.0,608388.0
OUT_L2_P005847_688,outbound,P005847,C1,608388.0,608454.0
OUT_L2_P009516_689,outbound,P009516,C1,608454.0,608520.0
R_L2_P007089_P009280_7332,relocate,P009280,C1,608520.0,608586.0
OUT_L2_P007089_690,outbound,P007089,C1,608586.0,608652.0
OUT_L2_P001035_691,outbound,P001035,C1,608652.0,608718.0
OUT_L2_P000428_692,outbound,P000428,C1,608718.0,608784.0
OUT_L2_P003914_693,outbound,P003914,C1,608784.0,608850.0
OUT_L2_P007381_694,outbound,P007381,C1,608850.0,608916.0
R_L2_P005131_P004968_7333,relocate,P004968,C1,608916.0,608982.0
R_L2_P005131_P004728_7334,relocate,P004728,C1,608982.0,609048.0
R_L2_P005131_P003267_7335,relocate,P003267,C1,609048.0,609114.0
R_L2_P005131_P004999_7336,relocate,P004999,C1,609114.0,609180.0
R_L2_P005131_P007271_7337,relocate,P007271,C1,609180.0,609246.0
R_L2_P005131_P003978_7338,relocate,P003978,C1,609246.0,609312.0
R_L2_P005131_P009977_7339,relocate,P009977,C1,609312.0,609378.0
R_L2_P005131_P006193_7340,relocate,P006193,C1,609378.0,609444.0
OUT_L2_P005131_695,outbound,P005131,C1,609444.0,609510.0
OUT_L2_P009943_696,outbound,P009943,C1,609510.0,609576.0
OUT_L2_P008644_697,outbound,P008644,C1,609576.0,609642.0
R_L2_P008808_P002218_7341,relocate,P002218,C1,609642.0,609708.0
OUT_L2_P008808_698,outbound,P008808,C1,609708.0,609774.0
OUT_L2_P004457_699,outbound,P004457,C1,609774.0,609840.0
R_L2_P008361_P002283_7342,relocate,P002283,C1,609840.0,609906.0
R_L2_P008361_P008434_7343,relocate,P008434,C1,609906.0,609972.0
R_L2_P008361_P009281_7344,relocate,P009281,C1,609972.0,610038.0
R_L2_P008361_P001532_7345,relocate,P001532,C1,610038.0,610104.0
OUT_L2_P008361_700,outbound,P008361,C1,610104.0,610170.0
OUT_L2_P002485_701,outbound,P002485,C1,610170.0,610236.0
OUT_L2_P004232_702,outbound,P004232,C1,610236.0,610302.0
OUT_L2_P000791_703,outbound,P000791,C1,610302.0,610368.0
R_L2_P008173_P008760_7346,relocate,P008760,C1,610368.0,610434.0
R_L2_P008173_P000222_7347,relocate,P000222,C1,610434.0,610500.0
R_L2_P008173_P006777_7348,relocate,P006777,C1,610500.0,610566.0
R_L2_P008173_P001281_7349,relocate,P001281,C1,610566.0,610632.0
R_L2_P008173_P001775_7350,relocate,P001775,C1,610632.0,610698.0
OUT_L2_P008173_704,outbound,P008173,C1,610698.0,610764.0
OUT_L2_P001014_705,outbound,P001014,C1,610764.0,610830.0
R_L2_P008700_P007414_7351,relocate,P007414,C1,610830.0,610896.0
OUT_L2_P008700_706,outbound,P008700,C1,610896.0,610962.0
OUT_L2_P003210_707,outbound,P003210,C1,610962.0,611028.0
OUT_L2_P001172_708,outbound,P001172,C1,611028.0,611094.0
OUT_L2_P007102_709,outbound,P007102,C1,611094.0,611160.0
OUT_L2_P006619_710,outbound,P006619,C1,611160.0,611226.0
R_L2_P003624_P004123_7352,relocate,P004123,C1,611226.0,611292.0
R_L2_P003624_P003084_7353,relocate,P003084,C1,611292.0,611358.0
R_L2_P003624_P004582_7354,relocate,P004582,C1,611358.0,611424.0
R_L2_P003624_P002431_7355,relocate,P002431,C1,611424.0,611490.0
R_L2_P003624_P004953_7356,relocate,P004953,C1,611490.0,611556.0
R_L2_P003624_P000663_7357,relocate,P000663,C1,611556.0,611622.0
R_L2_P003624_P005503_7358,relocate,P005503,C1,611622.0,611688.0
R_L2_P003624_P002043_7359,relocate,P002043,C1,611688.0,611754.0
R_L2_P003624_P001712_7360,relocate,P001712,C1,611754.0,611820.0
R_L2_P003624_P001817_7361,relocate,P001817,C1,611820.0,611886.0
OUT_L2_P003624_711,outbound,P003624,C1,611886.0,611952.0
R_L2_P004009_P008802_7362,relocate,P008802,C1,611952.0,612018.0
R_L2_P004009_P007467_7363,relocate,P007467,C1,612018.0,612084.0
R_L2_P004009_P004783_7364,relocate,P004783,C1,612084.0,612150.0
R_L2_P004009_P002980_7365,relocate,P002980,C1,612150.0,612216.0
R_L2_P004009_P007663_7366,relocate,P007663,C1,612216.0,612282.0
R_L2_P004009_P009900_7367,relocate,P009900,C1,612282.0,612348.0
R_L2_P004009_P007430_7368,relocate,P007430,C1,612348.0,612414.0
R_L2_P004009_P008293_7369,relocate,P008293,C1,612414.0,612480.0
R_L2_P004009_P000159_7370,relocate,P000159,C1,612480.0,612546.0
R_L2_P004009_P009478_7371,relocate,P009478,C1,612546.0,612612.0
R_L2_P004009_P004312_7372,relocate,P004312,C1,612612.0,612678.0
OUT_L2_P004009_712,outbound,P004009,C1,612678.0,612744.0
OUT_L2_P008096_713,outbound,P008096,C1,612744.0,612810.0
R_L2_P001219_P003672_7373,relocate,P003672,C1,612810.0,612876.0
R_L2_P001219_P008468_7374,relocate,P008468,C1,612876.0,612942.0
OUT_L2_P001219_714,outbound,P001219,C1,612942.0,613008.0
OUT_L2_P004728_715,outbound,P004728,C1,613008.0,613074.0
OUT_L2_P003657_716,outbound,P003657,C1,613074.0,613140.0
OUT_L2_P001466_717,outbound,P001466,C1,613140.0,613206.0
R_L2_P009879_P001217_7375,relocate,P001217,C1,613206.0,613272.0
R_L2_P009879_P007986_7376,relocate,P007986,C1,613272.0,613338.0
R_L2_P009879_P008589_7377,relocate,P008589,C1,613338.0,613404.0
R_L2_P009879_P003969_7378,relocate,P003969,C1,613404.0,613470.0
R_L2_P009879_P008934_7379,relocate,P008934,C1,613470.0,613536.0
OUT_L2_P009879_718,outbound,P009879,C1,613536.0,613602.0
OUT_L2_P004027_719,outbound,P004027,C1,613602.0,613668.0
R_L2_P003022_P004757_7380,relocate,P004757,C1,613668.0,613734.0
R_L2_P003022_P007606_7381,relocate,P007606,C1,613734.0,613800.0
R_L2_P003022_P002823_7382,relocate,P002823,C1,613800.0,613866.0
OUT_L2_P003022_720,outbound,P003022,C1,613866.0,613932.0
OUT_L2_P009178_721,outbound,P009178,C1,613932.0,613998.0
OUT_L2_P006481_722,outbound,P006481,C1,613998.0,614064.0
OUT_L2_P006602_723,outbound,P006602,C1,614064.0,614130.0
OUT_L2_P000242_724,outbound,P000242,C1,614130.0,614196.0
OUT_L2_P008918_725,outbound,P008918,C1,614196.0,614262.0
OUT_L2_P001305_726,outbound,P001305,C1,614262.0,614328.0
OUT_L2_P004436_727,outbound,P004436,C1,614328.0,614394.0
OUT_L2_P002037_728,outbound,P002037,C1,614394.0,614460.0
OUT_L2_P008503_729,outbound,P008503,C1,614460.0,614526.0
OUT_L2_P008954_730,outbound,P008954,C1,614526.0,614592.0
OUT_L2_P004172_731,outbound,P004172,C1,614592.0,614658.0
OUT_L2_P007503_732,outbound,P007503,C1,614658.0,614724.0
R_L2_P003251_P006819_7383,relocate,P006819,C1,614724.0,614790.0
R_L2_P003251_P002476_7384,relocate,P002476,C1,614790.0,614856.0
R_L2_P003251_P007719_7385,relocate,P007719,C1,614856.0,614922.0
OUT_L2_P003251_733,outbound,P003251,C1,614922.0,614988.0
R_L2_P000335_P003560_7386,relocate,P003560,C1,614988.0,615054.0
R_L2_P000335_P003454_7387,relocate,P003454,C1,615054.0,615120.0
R_L2_P000335_P005348_7388,relocate,P005348,C1,615120.0,615186.0
R_L2_P000335_P004793_7389,relocate,P004793,C1,615186.0,615252.0
R_L2_P000335_P005846_7390,relocate,P005846,C1,615252.0,615318.0
R_L2_P000335_P008201_7391,relocate,P008201,C1,615318.0,615384.0
R_L2_P000335_P005665_7392,relocate,P005665,C1,615384.0,615450.0
R_L2_P000335_P001237_7393,relocate,P001237,C1,615450.0,615516.0
R_L2_P000335_P005131_7394,relocate,P005131,C1,615516.0,615582.0
OUT_L2_P000335_734,outbound,P000335,C1,615582.0,615648.0
OUT_L2_P009357_735,outbound,P009357,C1,615648.0,615714.0
R_L2_P000654_P001576_7395,relocate,P001576,C1,615714.0,615780.0
R_L2_P000654_P009967_7396,relocate,P009967,C1,615780.0,615846.0
R_L2_P000654_P008324_7397,relocate,P008324,C1,615846.0,615912.0
R_L2_P000654_P006345_7398,relocate,P006345,C1,615912.0,615978.0
R_L2_P000654_P000441_7399,relocate,P000441,C1,615978.0,616044.0
R_L2_P000654_P009476_7400,relocate,P009476,C1,616044.0,616110.0
OUT_L2_P000654_736,outbound,P000654,C1,616110.0,616176.0
R_L2_P009053_P002647_7401,relocate,P002647,C1,616176.0,616242.0
R_L2_P009053_P006493_7402,relocate,P006493,C1,616242.0,616308.0
R_L2_P009053_P006520_7403,relocate,P006520,C1,616308.0,616374.0
R_L2_P009053_P007734_7404,relocate,P007734,C1,616374.0,616440.0
R_L2_P009053_P006807_7405,relocate,P006807,C1,616440.0,616506.0
R_L2_P009053_P006631_7406,relocate,P006631,C1,616506.0,616572.0
