cutting_line_id,seq_no,plate_id,eta_seconds,start_seconds,finish_seconds
L2,266,P004014,406098.0,406098.0,406164.0
L2,267,P001438,406164.0,406164.0,406230.0
L2,268,P003015,406824.0,406824.0,406890.0
L2,269,P001955,406956.0,406956.0,407022.0
L2,270,P006419,407286.0,407286.0,407352.0
L2,271,P007663,407352.0,407352.0,407418.0
L2,272,P004991,407418.0,407418.0,407484.0
L2,273,P006213,407484.0,407484.0,407550.0
L2,274,P002676,408012.0,408012.0,408078.0
L2,275,P004119,408078.0,408078.0,408144.0
L2,276,P000511,408144.0,408144.0,408210.0
L2,277,P007177,408210.0,408210.0,408276.0
L2,278,P007250,408408.0,408408.0,408474.0
L2,279,P006176,408474.0,408474.0,408540.0
L2,280,P005147,408870.0,408870.0,408936.0
L2,281,P006339,409002.0,409002.0,409068.0
L2,282,P006705,409530.0,409530.0,409596.0
L2,283,P006872,409596.0,409596.0,409662.0
L2,284,P003855,409662.0,409662.0,409728.0
L2,285,P000824,409728.0,409728.0,409794.0
L2,286,P004265,409794.0,409794.0,409860.0
L2,287,P006938,409860.0,409860.0,409926.0
L2,288,P001847,409926.0,409926.0,409992.0
L2,289,P003225,409992.0,409992.0,410058.0
L2,290,P005939,410388.0,410388.0,410454.0
L2,291,P006183,410850.0,410850.0,410916.0
L2,292,P004126,410916.0,410916.0,410982.0
L2,293,P003537,411576.0,411576.0,411642.0
L2,294,P004894,411642.0,411642.0,411708.0
L2,295,P002938,411708.0,411708.0,411774.0
L2,296,P000528,411774.0,411774.0,411840.0
L2,297,P007431,411840.0,411840.0,411906.0
L2,298,P006224,411906.0,411906.0,411972.0
L2,299,P001772,411972.0,411972.0,412038.0
L2,300,P005451,412038.0,412038.0,412104.0
L2,301,P000046,412104.0,412104.0,412170.0
L2,302,P003963,412170.0,412170.0,412236.0
L2,303,P002526,412236.0,412236.0,412302.0
L2,304,P001205,412302.0,412302.0,412368.0
L2,305,P001342,412368.0,412368.0,412434.0
L2,306,P001212,412434.0,412434.0,412500.0
L2,307,P004374,412698.0,412698.0,412764.0
L2,308,P005420,412764.0,412764.0,412830.0
L2,309,P004666,412830.0,412830.0,412896.0
L2,310,P000276,413688.0,413688.0,413754.0
L2,311,P004829,413754.0,413754.0,413820.0
L2,312,P002546,414018.0,414018.0,414084.0
L2,313,P007581,414084.0,414084.0,414150.0
L2,314,P000953,414150.0,414150.0,414216.0
L2,315,P006229,414216.0,414216.0,414282.0
L2,316,P005754,414678.0,414678.0,414744.0
L2,317,P006272,414744.0,414744.0,414810.0
L2,318,P005143,415074.0,415074.0,415140.0
L2,319,P006973,415140.0,415140.0,415206.0
L2,320,P004673,416196.0,416196.0,416262.0
L2,321,P006252,416262.0,416262.0,416328.0
L2,322,P003435,416328.0,416328.0,416394.0
L2,323,P004639,416394.0,416394.0,416460.0
L2,324,P003658,416460.0,416460.0,416526.0
L2,325,P003829,416526.0,416526.0,416592.0
L2,326,P001861,416592.0,416592.0,416658.0
L2,327,P007371,416658.0,416658.0,416724.0
L2,328,P003703,416988.0,416988.0,417054.0
L2,329,P004439,417054.0,417054.0,417120.0
L2,330,P004384,417120.0,417120.0,417186.0
L2,331,P004880,417186.0,417186.0,417252.0
L2,332,P001651,418110.0,418110.0,418176.0
L2,333,P003050,418176.0,418176.0,418242.0
L2,334,P006405,418308.0,418308.0,418374.0
L2,335,P000698,418374.0,418374.0,418440.0
L2,336,P000468,418572.0,418572.0,418638.0
L2,337,P000548,419430.0,419430.0,419496.0
L2,338,P004835,419496.0,419496.0,419562.0
L2,339,P004147,419760.0,419760.0,419826.0
L2,340,P002429,419826.0,419826.0,419892.0
L2,341,P004123,419892.0,419892.0,419958.0
L2,342,P001916,419958.0,419958.0,420024.0
L2,343,P007450,420024.0,420024.0,420090.0
L2,344,P007553,420354.0,420354.0,420420.0
L2,345,P001699,420420.0,420420.0,420486.0
L2,346,P000757,420750.0,420750.0,420816.0
L2,347,P005416,420816.0,420816.0,420882.0
L2,348,P000119,420882.0,420882.0,420948.0
L2,349,P003645,421146.0,421146.0,421212.0
L2,350,P007464,421212.0,421212.0,421278.0
L2,351,P002979,421278.0,421278.0,421344.0
L2,352,P002751,421344.0,421344.0,421410.0
L2,353,P004288,421410.0,421410.0,421476.0
L2,354,P006761,421476.0,421476.0,421542.0
L2,355,P003449,422004.0,422004.0,422070.0
L2,356,P004144,422070.0,422070.0,422136.0
L2,357,P002815,422136.0,422136.0,422202.0
L2,358,P004635,422202.0,422202.0,422268.0
L2,359,P001672,422268.0,422268.0,422334.0
L2,360,P002260,422334.0,422334.0,422400.0
L2,361,P001762,422664.0,422664.0,422730.0
L2,362,P003045,422730.0,422730.0,422796.0
L2,363,P002192,422796.0,422796.0,422862.0
L2,364,P006494,422994.0,422994.0,423060.0
L2,365,P006858,423060.0,423060.0,423126.0
L2,366,P003226,423126.0,423126.0,423192.0
L2,367,P003921,423588.0,423588.0,423654.0
L2,368,P001493,424116.0,424116.0,424182.0
L2,369,P003922,424182.0,424182.0,424248.0
L2,370,P007025,424314.0,424314.0,424380.0
L2,371,P006942,424380.0,424380.0,424446.0
L2,372,P004039,424908.0,424908.0,424974.0
L2,373,P003191,424974.0,424974.0,425040.0
L2,374,P001877,425040.0,425040.0,425106.0
L2,375,P003031,425106.0,425106.0,425172.0
L2,376,P005566,425172.0,425172.0,425238.0
L2,377,P006511,425238.0,425238.0,425304.0
L2,378,P002237,425304.0,425304.0,425370.0
L2,379,P006535,425370.0,425370.0,425436.0
L2,380,P000010,425634.0,425634.0,425700.0
L2,381,P003956,425700.0,425700.0,425766.0
L2,382,P001319,425766.0,425766.0,425832.0
L2,383,P000785,425898.0,425898.0,425964.0
L2,384,P000663,426228.0,426228.0,426294.0
L2,385,P004320,426294.0,426294.0,426360.0
L2,386,P005869,426360.0,426360.0,426426.0
L2,387,P002007,427020.0,427020.0,427086.0
L2,388,P002632,427086.0,427086.0,427152.0
L2,389,P005649,428142.0,428142.0,428208.0
L2,390,P007369,428208.0,428208.0,428274.0
L2,391,P005662,428274.0,428274.0,428340.0
L2,392,P000802,428670.0,428670.0,428736.0
L2,393,P004741,428736.0,428736.0,428802.0
L2,394,P005394,429198.0,429198.0,429264.0
L2,395,P000216,429264.0,429264.0,429330.0
L2,396,P005560,429330.0,429330.0,429396.0
L2,397,P005282,429924.0,429924.0,429990.0
L2,398,P002542,429990.0,429990.0,430056.0
L2,399,P004031,430056.0,430056.0,430122.0
L2,400,P002325,430848.0,430848.0,430914.0
L2,401,P000831,430914.0,430914.0,430980.0
L2,402,P001128,430980.0,430980.0,431046.0
L2,403,P000115,431244.0,431244.0,431310.0
L2,404,P002830,431310.0,431310.0,431376.0
L2,405,P001325,431376.0,431376.0,431442.0
L2,406,P003146,431640.0,431640.0,431706.0
L2,407,P002984,431706.0,431706.0,431772.0
L2,408,P005042,431772.0,431772.0,431838.0
L2,409,P007180,431838.0,431838.0,431904.0
L2,410,P003166,432036.0,432036.0,432102.0
L2,411,P000235,432102.0,432102.0,432168.0
L2,412,P007225,432168.0,432168.0,432234.0
L2,413,P000652,432234.0,432234.0,432300.0
L2,414,P002850,432630.0,432630.0,432696.0
L2,415,P001525,432696.0,432696.0,432762.0
L2,416,P001306,432762.0,432762.0,432828.0
L2,417,P005047,432828.0,432828.0,432894.0
L2,418,P003038,432894.0,432894.0,432960.0
L2,419,P000347,432960.0,432960.0,433026.0
L2,420,P006123,433026.0,433026.0,433092.0
L2,421,P007295,433092.0,433092.0,433158.0
L2,422,P005764,433158.0,433158.0,433224.0
L2,423,P000207,433224.0,433224.0,433290.0
L2,424,P003585,433488.0,433488.0,433554.0
L2,425,P003401,433554.0,433554.0,433620.0
L2,426,P005904,433620.0,433620.0,433686.0
L2,427,P001880,433686.0,433686.0,433752.0
L2,428,P000344,433752.0,433752.0,433818.0
L2,429,P005535,433884.0,433884.0,433950.0
L2,430,P005372,433950.0,433950.0,434016.0
L2,431,P002436,434346.0,434346.0,434412.0
L2,432,P000187,434412.0,434412.0,434478.0
L2,433,P005683,434478.0,434478.0,434544.0
L2,434,P000380,434544.0,434544.0,434610.0
L2,435,P007054,434742.0,434742.0,434808.0
L2,436,P002953,434808.0,434808.0,434874.0
L2,437,P005836,434874.0,434874.0,434940.0
L2,438,P006214,434940.0,434940.0,435006.0
L2,439,P003975,435006.0,435006.0,435072.0
L2,440,P006580,435534.0,435534.0,435600.0
L2,441,P003534,435600.0,435600.0,435666.0
L2,442,P007282,435930.0,435930.0,435996.0
L2,443,P005014,435996.0,435996.0,436062.0
L2,444,P006630,436062.0,436062.0,436128.0
L2,445,P003880,436656.0,436656.0,436722.0
L2,446,P000011,436722.0,436722.0,436788.0
L2,447,P000485,436788.0,436788.0,436854.0
L2,448,P001221,436854.0,436854.0,436920.0
L2,449,P000001,437514.0,437514.0,437580.0
L2,450,P005629,437580.0,437580.0,437646.0
L2,451,P006397,437844.0,437844.0,437910.0
L2,452,P004767,437910.0,437910.0,437976.0
L2,453,P000748,437976.0,437976.0,438042.0
L2,454,P004649,438108.0,438108.0,438174.0
L2,455,P003898,438174.0,438174.0,438240.0
L2,456,P001694,438240.0,438240.0,438306.0
L2,457,P002159,438306.0,438306.0,438372.0
L2,458,P000003,438372.0,438372.0,438438.0
L2,459,P007643,438438.0,438438.0,438504.0
L2,460,P000653,438504.0,438504.0,438570.0
L2,461,P005943,438570.0,438570.0,438636.0
L2,462,P006585,438636.0,438636.0,438702.0
L2,463,P000750,438702.0,438702.0,438768.0
L2,464,P002762,439032.0,439032.0,439098.0
L2,465,P006772,439428.0,439428.0,439494.0
L2,466,P004354,439890.0,439890.0,439956.0
L2,467,P003606,439956.0,439956.0,440022.0
L2,468,P002535,440022.0,440022.0,440088.0
L2,469,P002621,440088.0,440088.0,440154.0
L2,470,P000340,440154.0,440154.0,440220.0
L2,471,P002168,440418.0,440418.0,440484.0
L2,472,P001679,440484.0,440484.0,440550.0
L2,473,P001224,440550.0,440550.0,440616.0
L2,474,P006474,440616.0,440616.0,440682.0
L2,475,P007594,440682.0,440682.0,440748.0
L2,476,P003509,440748.0,440748.0,440814.0
L2,477,P002144,440814.0,440814.0,440880.0
L2,478,P005873,441078.0,441078.0,441144.0
L2,479,P003824,441144.0,441144.0,441210.0
L2,480,P001207,441210.0,441210.0,441276.0
L2,481,P001738,441276.0,441276.0,441342.0
L2,482,P002175,441342.0,441342.0,441408.0
L2,483,P001002,441408.0,441408.0,441474.0
L2,484,P002557,441474.0,441474.0,441540.0
L2,485,P001110,442068.0,442068.0,442134.0
L2,486,P006398,442134.0,442134.0,442200.0
L2,487,P001321,442200.0,442200.0,442266.0
L2,488,P001692,442266.0,442266.0,442332.0
L2,489,P002411,442332.0,442332.0,442398.0
L2,490,P001719,442398.0,442398.0,442464.0
L2,491,P005009,442530.0,442530.0,442596.0
L2,492,P007167,442596.0,442596.0,442662.0
L2,493,P000268,442662.0,442662.0,442728.0
L2,494,P007008,442728.0,442728.0,442794.0
L2,495,P007210,442794.0,442794.0,442860.0
L2,496,P005120,442860.0,442860.0,442926.0
L2,497,P001800,442926.0,442926.0,442992.0
L2,498,P007518,442992.0,442992.0,443058.0
L2,499,P003684,443850.0,443850.0,443916.0
L2,500,P004906,443916.0,443916.0,443982.0
L2,501,P005553,444048.0,444048.0,444114.0
L2,502,P002051,444576.0,444576.0,444642.0
L2,503,P001273,444642.0,444642.0,444708.0
L2,504,P000026,444708.0,444708.0,444774.0
L2,505,P006733,444774.0,444774.0,444840.0
L2,506,P003587,444840.0,444840.0,444906.0
L2,507,P002763,444906.0,444906.0,444972.0
L2,508,P003200,444972.0,444972.0,445038.0
L2,509,P005314,445962.0,445962.0,446028.0
L2,510,P005762,446094.0,446094.0,446160.0
L2,511,P006644,446952.0,446952.0,447018.0
L2,512,P002338,447216.0,447216.0,447282.0
L2,513,P003277,447282.0,447282.0,447348.0
L2,514,P001213,447348.0,447348.0,447414.0
L2,515,P001840,447414.0,447414.0,447480.0
L2,516,P000131,447546.0,447546.0,447612.0
L2,517,P002887,447678.0,447678.0,447744.0
L2,518,P004473,447744.0,447744.0,447810.0
L2,519,P005932,447810.0,447810.0,447876.0
L2,520,P005851,447876.0,447876.0,447942.0
L2,521,P000240,447942.0,447942.0,448008.0
L2,522,P001316,448074.0,448074.0,448140.0
L2,523,P006426,448140.0,448140.0,448206.0
L2,524,P000932,448734.0,448734.0,448800.0
L2,525,P005055,448800.0,448800.0,448866.0
L2,526,P002600,448866.0,448866.0,448932.0
L2,527,P002998,448932.0,448932.0,448998.0
L2,528,P001027,449064.0,449064.0,449130.0
L2,529,P007224,449130.0,449130.0,449196.0
L2,530,P000694,449196.0,449196.0,449262.0
L2,531,P003821,449262.0,449262.0,449328.0
L2,532,P005043,449328.0,449328.0,449394.0
L2,533,P001559,449394.0,449394.0,449460.0
L2,534,P007484,449460.0,449460.0,449526.0
L2,535,P007029,449526.0,449526.0,449592.0
L2,536,P002675,449658.0,449658.0,449724.0
L2,537,P002659,449724.0,449724.0,449790.0
L2,538,P004970,449790.0,449790.0,449856.0
L2,539,P003796,449988.0,449988.0,450054.0
L2,540,P003854,450054.0,450054.0,450120.0
L2,541,P003769,450582.0,450582.0,450648.0
L2,542,P000711,450978.0,450978.0,451044.0
L2,543,P001464,451044.0,451044.0,451110.0
L2,544,P001312,451110.0,451110.0,451176.0
L2,545,P006162,451176.0,451176.0,451242.0
L2,546,P000540,451242.0,451242.0,451308.0
L2,547,P002782,451308.0,451308.0,451374.0
L2,548,P000983,451770.0,451770.0,451836.0
L2,549,P005286,451836.0,451836.0,451902.0
L2,550,P004919,451902.0,451902.0,451968.0
L2,551,P006280,451968.0,451968.0,452034.0
L2,552,P003738,452034.0,452034.0,452100.0
L2,553,P004553,452100.0,452100.0,452166.0
L2,554,P004555,452166.0,452166.0,452232.0
L2,555,P004672,452232.0,452232.0,452298.0
L2,556,P007130,452298.0,452298.0,452364.0
L2,557,P003501,452364.0,452364.0,452430.0
L2,558,P005877,452430.0,452430.0,452496.0
L2,559,P002207,452496.0,452496.0,452562.0
L2,560,P000734,452562.0,452562.0,452628.0
L2,561,P007165,452628.0,452628.0,452694.0
L2,562,P001765,452694.0,452694.0,452760.0
L2,563,P000226,452826.0,452826.0,452892.0
L2,564,P004278,453090.0,453090.0,453156.0
L2,565,P007336,453156.0,453156.0,453222.0
L2,566,P000241,453420.0,453420.0,453486.0
L2,567,P000265,453486.0,453486.0,453552.0
L2,568,P003276,453552.0,453552.0,453618.0
L2,569,P003304,453618.0,453618.0,453684.0
L2,570,P001951,453684.0,453684.0,453750.0
L2,571,P005974,453816.0,453816.0,453882.0
L2,572,P006665,453882.0,453882.0,453948.0
L2,573,P000232,453948.0,453948.0,454014.0
L2,574,P001706,454014.0,454014.0,454080.0
L2,575,P004799,454080.0,454080.0,454146.0
L2,576,P005195,454146.0,454146.0,454212.0
L2,577,P000805,454212.0,454212.0,454278.0
L2,578,P006048,454278.0,454278.0,454344.0
L2,579,P006845,454344.0,454344.0,454410.0
L2,580,P000887,454410.0,454410.0,454476.0
L2,581,P005992,455004.0,455004.0,455070.0
L2,582,P002319,455136.0,455136.0,455202.0
L2,583,P005801,455202.0,455202.0,455268.0
L2,584,P003960,455268.0,455268.0,455334.0
L2,585,P001107,455532.0,455532.0,455598.0
L2,586,P003698,455928.0,455928.0,455994.0
L2,587,P004870,455994.0,455994.0,456060.0
L2,588,P007527,456654.0,456654.0,456720.0
L2,589,P005020,456720.0,456720.0,456786.0
L2,590,P005583,456786.0,456786.0,456852.0
L2,591,P006653,456852.0,456852.0,456918.0
L2,592,P005152,456918.0,456918.0,456984.0
L2,593,P002593,457314.0,457314.0,457380.0
L2,594,P006246,457380.0,457380.0,457446.0
L2,595,P000892,457446.0,457446.0,457512.0
L2,596,P007193,457776.0,457776.0,457842.0
L2,597,P007670,458040.0,458040.0,458106.0
L2,598,P006617,458106.0,458106.0,458172.0
L2,599,P001723,458172.0,458172.0,458238.0
L2,600,P005239,458238.0,458238.0,458304.0
L2,601,P005818,458304.0,458304.0,458370.0
L2,602,P006095,458370.0,458370.0,458436.0
L2,603,P000149,459162.0,459162.0,459228.0
L2,604,P005103,459228.0,459228.0,459294.0
L2,605,P003788,459294.0,459294.0,459360.0
L2,606,P005194,459360.0,459360.0,459426.0
L2,607,P007263,459426.0,459426.0,459492.0
L2,608,P003178,459888.0,459888.0,459954.0
L2,609,P001347,460218.0,460218.0,460284.0
L2,610,P005653,460284.0,460284.0,460350.0
L2,611,P003969,460416.0,460416.0,460482.0
L2,612,P007028,460482.0,460482.0,460548.0
L2,613,P001084,460812.0,460812.0,460878.0
L2,614,P000271,460878.0,460878.0,460944.0
L2,615,P007318,460944.0,460944.0,461010.0
L2,616,P002858,461010.0,461010.0,461076.0
L2,617,P000708,461274.0,461274.0,461340.0
L2,618,P007540,461934.0,461934.0,462000.0
L2,619,P007436,462000.0,462000.0,462066.0
L2,620,P004016,462066.0,462066.0,462132.0
L2,621,P001945,462132.0,462132.0,462198.0
L2,622,P005810,462660.0,462660.0,462726.0
L2,623,P000861,462792.0,462792.0,462858.0
L2,624,P001709,462858.0,462858.0,462924.0
L2,625,P001490,463122.0,463122.0,463188.0
L2,626,P005783,463188.0,463188.0,463254.0
L2,627,P005773,463254.0,463254.0,463320.0
L2,628,P004136,463848.0,463848.0,463914.0
L2,629,P007490,464508.0,464508.0,464574.0
L2,630,P006902,464640.0,464640.0,464706.0
L2,631,P004888,464706.0,464706.0,464772.0
L2,632,P000117,464772.0,464772.0,464838.0
L2,633,P006165,464838.0,464838.0,464904.0
L2,634,P004730,464904.0,464904.0,464970.0
L2,635,P003010,465300.0,465300.0,465366.0
L2,636,P006117,465696.0,465696.0,465762.0
L2,637,P002627,465894.0,465894.0,465960.0
L2,638,P003918,465960.0,465960.0,466026.0
L2,639,P001632,466026.0,466026.0,466092.0
L2,640,P006083,466092.0,466092.0,466158.0
L2,641,P003140,466554.0,466554.0,466620.0
L2,642,P006456,466620.0,466620.0,466686.0
L2,643,P007344,466686.0,466686.0,466752.0
L2,644,P004059,466752.0,466752.0,466818.0
L2,645,P005698,466884.0,466884.0,466950.0
L2,646,P001630,466950.0,466950.0,467016.0
L2,647,P005526,467610.0,467610.0,467676.0
L2,648,P004601,467676.0,467676.0,467742.0
L2,649,P002310,468336.0,468336.0,468402.0
L2,650,P005534,468402.0,468402.0,468468.0
L2,651,P005448,468468.0,468468.0,468534.0
L2,652,P006496,468534.0,468534.0,468600.0
L2,653,P003516,468600.0,468600.0,468666.0
L2,654,P005559,468666.0,468666.0,468732.0
L2,655,P005246,468732.0,468732.0,468798.0
L2,656,P005755,468798.0,468798.0,468864.0
L2,657,P005935,468864.0,468864.0,468930.0
L2,658,P005694,468930.0,468930.0,468996.0
L2,659,P000643,469524.0,469524.0,469590.0
L2,660,P000324,469590.0,469590.0,469656.0
L2,661,P001387,469656.0,469656.0,469722.0
L2,662,P005260,469722.0,469722.0,469788.0
L2,663,P001835,470118.0,470118.0,470184.0
L2,664,P003438,470184.0,470184.0,470250.0
L2,665,P006025,470250.0,470250.0,470316.0
L2,666,P000446,470316.0,470316.0,470382.0
L2,667,P003976,470382.0,470382.0,470448.0
L2,668,P005399,470448.0,470448.0,470514.0
L2,669,P001362,470580.0,470580.0,470646.0
L2,670,P005990,470778.0,470778.0,470844.0
L2,671,P001571,471174.0,471174.0,471240.0
L2,672,P003739,471240.0,471240.0,471306.0
L2,673,P004645,471570.0,471570.0,471636.0
L2,674,P001833,471768.0,471768.0,471834.0
L2,675,P000443,471834.0,471834.0,471900.0
L2,676,P006899,472098.0,472098.0,472164.0
L2,677,P005802,472164.0,472164.0,472230.0
L2,678,P001808,472230.0,472230.0,472296.0
L2,679,P001412,472362.0,472362.0,472428.0
L2,680,P003228,472428.0,472428.0,472494.0
L2,681,P006484,473154.0,473154.0,473220.0
L2,682,P001395,473814.0,473814.0,473880.0
L2,683,P000882,473946.0,473946.0,474012.0
L2,684,P001740,474012.0,474012.0,474078.0
L2,685,P003766,474276.0,474276.0,474342.0
L2,686,P000174,474342.0,474342.0,474408.0
L2,687,P000812,474408.0,474408.0,474474.0
L2,688,P003673,474474.0,474474.0,474540.0
L2,689,P007660,474540.0,474540.0,474606.0
L2,690,P002461,474606.0,474606.0,474672.0
L2,691,P000074,474672.0,474672.0,474738.0
L2,692,P002698,474738.0,474738.0,474804.0
L2,693,P004431,474804.0,474804.0,474870.0
L2,694,P002059,474870.0,474870.0,474936.0
L2,695,P003573,474936.0,474936.0,475002.0
L2,696,P005936,475002.0,475002.0,475068.0
L2,697,P001219,475068.0,475068.0,475134.0
L2,698,P003689,475134.0,475134.0,475200.0
L2,699,P001935,475200.0,475200.0,475266.0
L2,700,P002448,475266.0,475266.0,475332.0
L2,701,P005621,475596.0,475596.0,475662.0
L2,702,P000554,475662.0,475662.0,475728.0
L2,703,P001809,476124.0,476124.0,476190.0
L2,704,P005203,476190.0,476190.0,476256.0
L2,705,P001755,476256.0,476256.0,476322.0
L2,706,P007108,476322.0,476322.0,476388.0
L2,707,P007443,476454.0,476454.0,476520.0
L2,708,P000372,476520.0,476520.0,476586.0
L2,709,P002450,476784.0,476784.0,476850.0
L2,710,P003343,476850.0,476850.0,476916.0
L2,711,P007319,476916.0,476916.0,476982.0
L2,712,P000614,476982.0,476982.0,477048.0
L2,713,P000163,477444.0,477444.0,477510.0
L2,714,P007036,477510.0,477510.0,477576.0
L2,715,P000897,478170.0,478170.0,478236.0
L2,716,P004893,478236.0,478236.0,478302.0
L2,717,P002652,478302.0,478302.0,478368.0
L2,718,P004490,478368.0,478368.0,478434.0
L2,719,P001345,478566.0,478566.0,478632.0
L2,720,P003985,479622.0,479622.0,479688.0
L2,721,P003346,479886.0,479886.0,479952.0
L2,722,P005409,480018.0,480018.0,480084.0
L2,723,P003415,480282.0,480282.0,480348.0
L2,724,P004548,480348.0,480348.0,480414.0
L2,725,P007217,480546.0,480546.0,480612.0
L2,726,P005330,481404.0,481404.0,481470.0
L2,727,P003101,481470.0,481470.0,481536.0
L2,728,P007392,481536.0,481536.0,481602.0
L2,729,P000212,481602.0,481602.0,481668.0
L2,730,P005456,481668.0,481668.0,481734.0
L2,731,P002856,481734.0,481734.0,481800.0
L2,732,P000012,481800.0,481800.0,481866.0
L2,733,P005732,482262.0,482262.0,482328.0
L2,734,P004793,482328.0,482328.0,482394.0
L2,735,P004364,482394.0,482394.0,482460.0
L2,736,P004001,482526.0,482526.0,482592.0
L2,737,P002269,482592.0,482592.0,482658.0
L2,738,P003414,482724.0,482724.0,482790.0
L2,739,P000287,482790.0,482790.0,482856.0
L2,740,P004421,482856.0,482856.0,482922.0
L2,741,P002634,482922.0,482922.0,482988.0
L2,742,P006012,482988.0,482988.0,483054.0
L2,743,P006500,483054.0,483054.0,483120.0
L2,744,P003642,483318.0,483318.0,483384.0
L2,745,P004732,483384.0,483384.0,483450.0
L2,746,P006155,483450.0,483450.0,483516.0
L2,747,P000721,483648.0,483648.0,483714.0
L2,748,P001998,483714.0,483714.0,483780.0
L2,749,P005045,483780.0,483780.0,483846.0
L2,750,P004960,483846.0,483846.0,483912.0
L2,751,P006138,484044.0,484044.0,484110.0
L2,752,P002467,484374.0,484374.0,484440.0
L2,753,P007590,484572.0,484572.0,484638.0
L2,754,P002012,484638.0,484638.0,484704.0
L2,755,P001635,484704.0,484704.0,484770.0
L2,756,P005996,484770.0,484770.0,484836.0
L2,757,P002540,484836.0,484836.0,484902.0
L2,758,P002835,485034.0,485034.0,485100.0
L2,759,P000229,485100.0,485100.0,485166.0
L2,760,P003612,485166.0,485166.0,485232.0
L2,761,P001467,485232.0,485232.0,485298.0
L2,762,P006154,485298.0,485298.0,485364.0
L2,763,P005868,485364.0,485364.0,485430.0
L2,764,P006079,485430.0,485430.0,485496.0
L2,765,P001894,485826.0,485826.0,485892.0
L2,766,P000714,485892.0,485892.0,485958.0
L2,767,P002803,485958.0,485958.0,486024.0
L2,768,P002770,486024.0,486024.0,486090.0
L2,769,P006201,486090.0,486090.0,486156.0
L2,770,P002908,486156.0,486156.0,486222.0
L2,771,P006788,486222.0,486222.0,486288.0
L2,772,P005623,486288.0,486288.0,486354.0
L2,773,P005889,486816.0,486816.0,486882.0
L2,774,P002773,486882.0,486882.0,486948.0
L2,775,P007251,486948.0,486948.0,487014.0
L2,776,P007076,487278.0,487278.0,487344.0
L2,777,P003519,487344.0,487344.0,487410.0
L2,778,P005337,487410.0,487410.0,487476.0
L2,779,P003670,487476.0,487476.0,487542.0
L2,780,P000426,487542.0,487542.0,487608.0
L2,781,P001083,487674.0,487674.0,487740.0
L2,782,P001249,488070.0,488070.0,488136.0
L2,783,P002625,488268.0,488268.0,488334.0
L2,784,P004380,488334.0,488334.0,488400.0
L2,785,P006603,488400.0,488400.0,488466.0
L2,786,P004780,488664.0,488664.0,488730.0
L2,787,P006806,488730.0,488730.0,488796.0
L2,788,P000437,488796.0,488796.0,488862.0
L2,789,P007245,488862.0,488862.0,488928.0
L2,790,P001549,488928.0,488928.0,488994.0
L2,791,P001053,488994.0,488994.0,489060.0
L2,792,P002383,489060.0,489060.0,489126.0
L2,793,P001229,489126.0,489126.0,489192.0
L2,794,P002476,489192.0,489192.0,489258.0
L2,795,P007374,489258.0,489258.0,489324.0
L2,796,P004619,489324.0,489324.0,489390.0
L2,797,P002256,489390.0,489390.0,489456.0
L2,798,P005845,489654.0,489654.0,489720.0
L2,799,P000401,489786.0,489786.0,489852.0
L2,800,P004438,489852.0,489852.0,489918.0
L2,801,P004426,489918.0,489918.0,489984.0
L2,802,P007122,490182.0,490182.0,490248.0
L2,803,P002351,490248.0,490248.0,490314.0
L2,804,P002794,490314.0,490314.0,490380.0
L2,805,P001127,490380.0,490380.0,490446.0
L2,806,P000193,490578.0,490578.0,490644.0
L2,807,P000763,490644.0,490644.0,490710.0
L2,808,P003861,490710.0,490710.0,490776.0
L2,809,P000154,490776.0,490776.0,490842.0
L2,810,P006548,490842.0,490842.0,490908.0
L2,811,P000899,490908.0,490908.0,490974.0
L2,812,P005527,490974.0,490974.0,491040.0
L2,813,P003795,491106.0,491106.0,491172.0
L2,814,P006057,491238.0,491238.0,491304.0
L2,815,P003605,491304.0,491304.0,491370.0
L2,816,P002312,491370.0,491370.0,491436.0
L2,817,P002040,491436.0,491436.0,491502.0
L2,818,P001277,491502.0,491502.0,491568.0
L2,819,P002581,491898.0,491898.0,491964.0
L2,820,P005561,491964.0,491964.0,492030.0
L2,821,P004205,492030.0,492030.0,492096.0
L2,822,P006207,492096.0,492096.0,492162.0
L2,823,P003201,492228.0,492228.0,492294.0
L2,824,P002457,492294.0,492294.0,492360.0
L2,825,P006356,492360.0,492360.0,492426.0
L2,826,P000428,492426.0,492426.0,492492.0
L2,827,P001579,492492.0,492492.0,492558.0
L2,828,P002113,492756.0,492756.0,492822.0
L2,829,P003142,492822.0,492822.0,492888.0
L2,830,P004865,492954.0,492954.0,493020.0
L2,831,P007618,493944.0,493944.0,494010.0
L2,832,P001020,494010.0,494010.0,494076.0
L2,833,P003717,494076.0,494076.0,494142.0
L2,834,P007615,494142.0,494142.0,494208.0
L2,835,P001094,494208.0,494208.0,494274.0
L2,836,P006652,494274.0,494274.0,494340.0
L2,837,P005995,494340.0,494340.0,494406.0
L2,838,P002498,494604.0,494604.0,494670.0
L2,839,P000055,494670.0,494670.0,494736.0
L2,840,P005688,494736.0,494736.0,494802.0
L2,841,P006028,494802.0,494802.0,494868.0
L2,842,P002747,494868.0,494868.0,494934.0
L2,843,P004800,494934.0,494934.0,495000.0
L2,844,P006374,495000.0,495000.0,495066.0
L2,845,P003536,495066.0,495066.0,495132.0
L2,846,P005756,495132.0,495132.0,495198.0
